lastname,firstname,team,points,games,liga_id,season,bezirk,spielklasse,altersklasse,geschlecht,league_full_name,kreis
32.,Krüger,Bartje,BBC Bayreuth,126,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
33.,Ziegmann,Andreas,TTL Bamberg,125,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
34.,Michel,T.,TSV Hirschaid,124,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
35.,Müller,Johannes,TSV Breitengüßbach 2,119,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
36.,Hosper,Oliver,FV Basketballstiftung Bamberg,118,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
37.,Albus,Andreas,SpVgg Rattelsdorf,117,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
38.,Grüner,Julian,BBC Bayreuth,116,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
39.,Schelhorn,Joscha,BBC Coburg,113,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
40.,Land,Erik,FV Basketballstiftung Bamberg,112,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
41.,Skolaski,Stefan,TTL Bamberg,110,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
42.,Schlaug,Philipp,BG Litzendorf,110,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
43.,Oetter,Nicolai,BBC Bayreuth,109,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
44.,Leithner,Daniel,FV Basketballstiftung Bamberg,103,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
45.,Schmidt,Daniel,FV Basketballstiftung Bamberg,99,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
46.,Holzschuh,Reiner,BG Litzendorf,99,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
47.,Wittmann,Richard,BG Litzendorf,98,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
48.,Ruhl,Lukas,BG Litzendorf,97,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
49.,Mühling,Moritz,TSV Breitengüßbach 2,91,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
50.,Sembill,J.,BG Litzendorf,88,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
51.,Posch,Markus,TSV Hirschaid,84,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
52.,Hartl,Andreas,TSV Breitengüßbach 2,76,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
53.,Frank,Artjon,TSV Breitengüßbach 2,76,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
54.,Haubner,Julian,SpVgg Rattelsdorf,76,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
55.,Kupfer,Matthias,TTL Bamberg,75,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
56.,Andrei,Tiberius,BBC Coburg,71,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
57.,Aumüller,Dominik,TSV Breitengüßbach 2,70,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
58.,Sasse,Felix,SpVgg Rattelsdorf,67,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
59.,Imhof,Michael,SpVgg Rattelsdorf,66,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
60.,Hümmer,Sebastian,TTL Bamberg,66,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
61.,Zenk,Valerian,TSV Hirschaid,65,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
62.,Beck,Philipp,BBC Bayreuth,58,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
63.,Lachmann,Michael,TSV Breitengüßbach 2,57,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
64.,Gut,Florian,DJK Bamberg,56,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
65.,Dittrich,Dirk,BBC Coburg,54,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
66.,Hosper,Oliver,TSV Breitengüßbach 2,49,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
67.,Nowak,Konstantin,TSV Breitengüßbach 2,49,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
68.,Betzold,Simon,DJK Bamberg,49,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
69.,Dippold,Dirk,FV Basketballstiftung Bamberg,45,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
70.,Fischer,Andreas,DJK Bamberg,44,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
71.,Hirschlein,Julian,TSV Breitengüßbach 2,43,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
72.,Steck,Michael,TTL Bamberg,42,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
73.,Zach,Christopher,TTL Bamberg,40,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
74.,Schleicher,Simon,FV Basketballstiftung Bamberg,39,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
75.,Laub,Johannes,TSV Hirschaid,39,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
76.,Reichel,Moritz,DJK Bamberg,37,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
77.,Börschel,Steffen,BG Litzendorf,37,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
78.,Penalba,Oliver Rafael,DJK Bamberg,36,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
79.,Schmidt,Daniel,TSV Breitengüßbach 2,36,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
80.,Dinkel,Stefan,TSV Breitengüßbach 2,35,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
81.,Lauch,Philipp,TSV Breitengüßbach 2,32,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
82.,Janisch,Marco,BG Litzendorf,32,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
83.,Weninger,Felix,FV Basketballstiftung Bamberg,30,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
84.,Katz,Sebastian,BBC Coburg,29,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
85.,Schüpferling,Benno,DJK Bamberg,25,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
86.,Jungbauer,Niklas,FV Basketballstiftung Bamberg,25,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
87.,Scott,Jermaine Patrick,BBC Coburg,25,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
88.,Weigel,Johannes,TSV Hirschaid,24,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
89.,Weiss,Felix,TTL Bamberg,24,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
90.,Dewberry,Darreon,SpVgg Rattelsdorf,23,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
91.,Schlund,Christoph,TSV Breitengüßbach 2,23,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
92.,Neubauer,Paul,TTL Bamberg,22,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
93.,Lieb,Martin,SpVgg Rattelsdorf,22,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
94.,Sasse,Lukas,FV Basketballstiftung Bamberg,20,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
95.,Ruck,Bastian,BBC Coburg,20,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
96.,Hansl,Bastian,FV Basketballstiftung Bamberg,17,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
97.,Hosper,Daniel,TSV Breitengüßbach 2,14,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
98.,Aumüller,Dominik,FV Basketballstiftung Bamberg,13,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
99.,Beirer,Benedikt,TTL Bamberg,13,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
100.,Bell,Julien,BBC Coburg,12,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
101.,Herzog,Dominik,FV Basketballstiftung Bamberg,12,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
102.,Müller,Robert,FV Basketballstiftung Bamberg,11,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
103.,Reichert,Marcel,TSV Breitengüßbach 2,10,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
104.,Tiberius,A.,BBC Coburg,10,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
105.,Köst,Horst,SpVgg Rattelsdorf,8,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
106.,Reich,Andreas,SpVgg Rattelsdorf,8,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
107.,Uch,Christoph,TSV Breitengüßbach 2,8,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
108.,Rockmann,Manuel,FV Basketballstiftung Bamberg,7,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
109.,Kunzelmann,Maximilian,BBC Coburg,6,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
110.,Krauss,Matthias,DJK Bamberg,6,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
111.,Pfister,Marius,FV Basketballstiftung Bamberg,5,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
112.,Kerilay,Samir,FV Basketballstiftung Bamberg,4,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
113.,Schneider,Christopher,BG Litzendorf,4,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
114.,Gorkurov,Stanislaw,TSV Hirschaid,4,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
115.,Eichelsdörfer,Kevin,FV Basketballstiftung Bamberg,3,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
116.,Muhling,M.,FV Basketballstiftung Bamberg,3,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
117.,Vonhausen,Lukas,FV Basketballstiftung Bamberg,3,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
118.,Wehrfritz,Daniel,BBC Coburg,3,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
119.,Panzer,Christian,TSV Hirschaid,2,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
120.,Wachsmann,André,BBC Coburg,2,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
121.,Lauer,Jakob,DJK Bamberg,2,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
122.,Betz,Bastian,TSV Breitengüßbach 2,2,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
123.,Dittrich,Dirk,FV Basketballstiftung Bamberg,1,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
Statistikdaten (Saison: 2003/2004) - Bezirksliga U16 männlich (U16 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2003/2004) - Bezirksliga U16 männlich (U16 Oberfranken),Statistikdaten (Saison: 2003/2004) - Bezirksliga U16 männlich (U16 Oberfranken),Team Statistiken,Beste Werfer/innen,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
Beste Werfer/innen,Top 10,Top 25,Alle,,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,273,2003,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
- alle Mannschaften -BBC CoburgDJK Bamberg 2DJK EggolsheimSC KemmernSpVgg StegaurachTS KronachTTL Bambergabsolut /relativ10-25- alleStand: 10.02.2004,- alle Mannschaften -BBC CoburgDJK Bamberg 2DJK EggolsheimSC KemmernSpVgg StegaurachTS KronachTTL Bambergabsolut /relativ10-25- alleStand: 10.02.2004,- alle Mannschaften -BBC CoburgDJK Bamberg 2DJK EggolsheimSC KemmernSpVgg StegaurachTS KronachTTL Bamberg,absolut /relativ,10-25- alle,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
- alle Mannschaften -BBC CoburgDJK Bamberg 2DJK EggolsheimSC KemmernSpVgg StegaurachTS KronachTTL Bambergabsolut /relativ10-25- alleStand: 10.02.2004,- alle Mannschaften -BBC CoburgDJK Bamberg 2DJK EggolsheimSC KemmernSpVgg StegaurachTS KronachTTL Bamberg,absolut /relativ,10-25- alle,Stand: 10.02.2004,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
- alle Mannschaften -BBC CoburgDJK Bamberg 2DJK EggolsheimSC KemmernSpVgg StegaurachTS KronachTTL Bamberg,absolut /relativ,10-25- alle,Stand: 10.02.2004,,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
1.,Buckl,Maria,DJK Eggolsheim,188,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
2.,Braun,Karina Petra,SpVgg Stegaurach,166,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
3.,Weidner,Anna,TTL Bamberg,164,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
4.,Jansen,Andrea,DJK Bamberg 2,162,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
5.,Angerstein,Laura,TTL Bamberg,121,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
6.,Zwiers,Anna,SC Kemmern,114,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
7.,Landgraf,Theresa,SC Kemmern,114,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
8.,Gut,Kathrin,DJK Bamberg 2,108,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
9.,Vogel,Kristina,SpVgg Stegaurach,108,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
10.,Albrecht,Anna-Lena,TS Kronach,94,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
11.,Spindler,Kathrin,SpVgg Stegaurach,93,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
12.,Schumm,Lena,TTL Bamberg,89,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
13.,Zachert,Jennifer,BBC Coburg,84,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
14.,Gehring,Stefanie,TS Kronach,80,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
15.,Woll,Barbara,TS Kronach,80,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
16.,Pleiner,Elea,BBC Coburg,78,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
17.,Leykam,Leonie,SpVgg Stegaurach,76,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
18.,Politz,Juliane,DJK Bamberg 2,73,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
19.,Dittrich,Lena,DJK Eggolsheim,70,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
20.,Weber,Nadine,DJK Eggolsheim,67,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
21.,Müller,Sarah,BBC Coburg,64,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
22.,Reitzig,Jasmin,SC Kemmern,63,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
23.,Kohler,Astrid,TTL Bamberg,55,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
24.,Kolb,Jana,TS Kronach,54,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
25.,Von Rosenberg,Carla,BBC Coburg,53,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
26.,Seidler,Hannah,TTL Bamberg,51,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
27.,Loskarn,Andrea,TTL Bamberg,46,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
28.,Gebhardt,Katharina,DJK Eggolsheim,45,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
29.,Daghan,Sevda,BBC Coburg,44,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
30.,Wiltschka,Johanna,TTL Bamberg,40,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
31.,Endres,Sabine,SC Kemmern,39,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
32.,Wagner,Stefanie,SC Kemmern,38,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
33.,Straub,Theresa,TTL Bamberg,36,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
34.,Böhm,Madlen,TS Kronach,35,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
35.,Weihrich,Daphne,TS Kronach,35,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
36.,Liedl,Anna-Maria,SC Kemmern,33,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
37.,Lohneiß,Tonia,DJK Bamberg 2,32,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
38.,Mullenax,Jessica,SC Kemmern,30,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
39.,Seidler,Mona,TTL Bamberg,28,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
40.,Suchy,Mareike,TS Kronach,28,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
41.,Narr,Isabelle,DJK Bamberg 2,24,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
42.,Yasar,Hatice,BBC Coburg,22,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
43.,Anebad,Lisa,DJK Bamberg 2,22,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
44.,Schmidt,Jana,DJK Eggolsheim,22,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
45.,Fraaß,Cleo,BBC Coburg,21,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
46.,Geisler,Tanja,DJK Eggolsheim,17,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
47.,Albayrak,Sibel,DJK Bamberg 2,16,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
48.,Durmann,Ann-Katrin,SC Kemmern,16,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
49.,Bornschlegl,Madeleine,SpVgg Stegaurach,16,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
50.,Sauber,Sophia,BBC Coburg,15,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
51.,Bühler,Eva,DJK Bamberg 2,14,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
52.,Müller,Melanie,SC Kemmern,14,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
53.,Petry,Rebecca,BBC Coburg,14,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
54.,Mullenax,Michelle,SC Kemmern,13,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
55.,Saule,Melanie,TTL Bamberg,12,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
56.,Naperkowski,Lisa,TTL Bamberg,12,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
57.,Cole,Sonja,DJK Bamberg 2,11,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
58.,Jahelka,Jessica,SpVgg Stegaurach,11,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
59.,Ehm,Nadine,DJK Bamberg 2,10,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
60.,Geisler,Sabine,DJK Eggolsheim,9,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
61.,Kraus,Heike,DJK Bamberg 2,9,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
62.,Porst,Julianne,SC Kemmern,9,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
63.,Bräu,Tamara,BBC Coburg,8,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
64.,Altwasser,Ann-Katrin,TS Kronach,8,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
65.,Köhler,Daniela,BBC Coburg,8,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
66.,Cicchetti,Nadine,SpVgg Stegaurach,8,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
67.,Cal,Selin,BBC Coburg,5,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
68.,Schmitt,Daniela,SC Kemmern,5,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
69.,Hümmer,Theresa,SpVgg Stegaurach,4,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
70.,Wirth,Julia,TS Kronach,4,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
71.,Pfister,Lisa,DJK Eggolsheim,3,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
72.,Walz,Carolina,DJK Eggolsheim,3,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
73.,Leitherer,Sabine,SC Kemmern,2,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
74.,Kupfer,Barbara,DJK Eggolsheim,2,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
75.,Hepple,Veronika,DJK Bamberg 2,2,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
76.,Rüpplein,Mona,SpVgg Stegaurach,2,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
77.,Herz,Viktoria,BBC Coburg,1,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
Statistikdaten (Saison: 2003/2004) - Bezirksliga U16 weiblich (U16 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2003/2004) - Bezirksliga U16 weiblich (U16 Oberfranken),Statistikdaten (Saison: 2003/2004) - Bezirksliga U16 weiblich (U16 Oberfranken),Team Statistiken,Beste Werfer/innen,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
Beste Werfer/innen,Top 10,Top 25,Alle,,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,277,2003,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
- alle Mannschaften -ATS KulmbachBBC BayreuthDJK Bamberg 2TSV BreitengüßbachTSV Breitengüßbach 2TSV HirschaidTTL Bamberg1. FC Baunachabsolut /relativ10-25- alleStand: 19.05.2004,- alle Mannschaften -ATS KulmbachBBC BayreuthDJK Bamberg 2TSV BreitengüßbachTSV Breitengüßbach 2TSV HirschaidTTL Bamberg1. FC Baunachabsolut /relativ10-25- alleStand: 19.05.2004,- alle Mannschaften -ATS KulmbachBBC BayreuthDJK Bamberg 2TSV BreitengüßbachTSV Breitengüßbach 2TSV HirschaidTTL Bamberg1. FC Baunach,absolut /relativ,10-25- alle,736,2003,Oberfranken,Bezirksliga,U14,männlich,Bezirksliga U14 männlich,
